id_emenda,ano,nr_emenda,declarada_no_painel,declarada_no_portal,vl_lei_alteracao_painel,vl_lei_alteracao_portal,diferenca,vl_empenhado_painel,vl_empenhado_portal,diferenca_empenhado,motivo_da_ausencia,as_of_painel,as_of_portal
3203,2023,00231.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3204,2023,00058.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3205,2023,00123.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3206,2023,00404.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3207,2023,00144.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3208,2023,00365.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3209,2023,00080.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3210,2023,00076.01,sim,sim,"200.000,00","200.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3211,2023,00241.01,sim,sim,"1.800.000,00","3.600.000,00","1.800.000,00","1.797.346,25","3.594.692,50","1.797.346,25",,2026-09-01,2025-12-16T18:14:28.151388
3212,2023,00352.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3213,2023,00315.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3214,2023,00351.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3215,2023,00291.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3216,2023,00232.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3217,2023,00064.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3218,2023,00097.01,sim,sim,"250.000,00","250.000,00","0,00","171.218,40","171.218,40","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3219,2023,00181.01,sim,sim,"160.000,00","160.000,00","0,00","129.903,00","129.903,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3220,2023,00182.01,sim,sim,"140.000,00","280.000,00","140.000,00","101.112,38","202.224,76","101.112,38",,2026-09-01,2025-12-16T18:14:28.151388
3221,2023,00261.01,sim,sim,"328.090,00","328.090,00","0,00","98.151,92","98.151,92","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3222,2023,00060.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3223,2023,00005.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3224,2023,00071.01,sim,sim,"600.000,00","600.000,00","0,00","600.000,00","600.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3225,2023,00476.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3226,2023,00106.01,sim,sim,"1,00","1,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3227,2023,00090.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3228,2023,00006.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3229,2023,00392.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3230,2023,00234.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3231,2023,00387.01,sim,sim,"1.000.000,00","1.000.000,00","0,00","1.000.000,00","1.000.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3232,2023,00130.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3233,2023,00154.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3234,2023,00271.01,sim,sim,"3.490.000,00","3.490.000,00","0,00","3.389.898,14","3.389.898,14","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3235,2023,00126.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3236,2023,00127.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3237,2023,00264.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3238,2023,00238.01,sim,sim,"2.700.000,00","2.700.000,00","0,00","1.609.915,19","1.609.915,19","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3239,2023,00177.01,sim,sim,"3.660.000,00","3.660.000,00","0,00","3.579.927,16","3.579.927,16","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3240,2023,00309.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3241,2023,00419.01,sim,sim,"6.378.350,00","12.756.700,00","6.378.350,00","6.313.247,36","12.626.494,72","6.313.247,36",,2026-09-01,2025-12-16T18:14:28.151388
3242,2023,00438.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3243,2023,00018.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3244,2023,00323.01,sim,sim,"1.100.000,00","1.100.000,00","0,00","1.100.000,00","1.100.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3245,2023,00099.01,sim,sim,"4.400.000,00","7.870.000,00","3.470.000,00","3.470.000,00","6.940.000,00","3.470.000,00",,2026-09-01,2025-12-16T18:14:28.151388
3246,2023,00336.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3247,2023,00007.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3248,2023,00338.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3249,2023,00084.01,sim,sim,"1.000.000,00","1.000.000,00","0,00","950.000,00","950.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3250,2023,00171.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3251,2023,00043.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3252,2023,00148.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3253,2023,00194.01,sim,sim,"382.000,00","382.000,00","0,00","382.000,00","382.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3254,2023,00242.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3255,2023,00304.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3256,2023,00229.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3257,2023,00322.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3258,2023,00310.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3259,2023,00002.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3260,2023,00022.01,sim,sim,"1.900.000,00","1.900.000,00","0,00","1.881.908,49","1.881.908,49","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3261,2023,00114.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3262,2023,00085.01,sim,sim,"6.150.000,00","6.150.000,00","0,00","5.340.527,96","5.340.527,96","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3263,2023,00068.01,sim,sim,"980.000,00","980.000,00","0,00","501.892,09","501.892,09","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3264,2023,00049.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3265,2023,00142.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3266,2023,00155.01,sim,sim,"3.000.000,00","6.000.000,00","3.000.000,00","2.765.148,94","5.530.297,88","2.765.148,94",,2026-09-01,2025-12-16T18:14:28.151388
3267,2023,00378.01,sim,sim,"1.337.000,00","1.337.000,00","0,00","1.227.599,26","1.227.599,26","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3268,2023,00265.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3269,2023,00269.01,sim,sim,"1.250.000,00","1.250.000,00","0,00","979.813,16","979.813,16","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3270,2023,00356.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3271,2023,00184.01,sim,sim,"971.000,00","971.000,00","0,00","964.453,80","964.453,80","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3272,2023,00256.01,sim,sim,"200.000,00","200.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3273,2023,00357.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3274,2023,00311.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3275,2023,00233.01,sim,sim,"850.000,00","850.000,00","0,00","776.548,93","776.548,93","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3276,2023,00421.01,sim,sim,"2.870.000,00","2.870.000,00","0,00","2.392.221,40","2.392.221,40","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3277,2023,00397.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3278,2023,00398.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3279,2023,00399.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3280,2023,00400.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3281,2023,00441.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3282,2023,00402.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3283,2023,00150.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3284,2023,00327.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3285,2023,00333.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3286,2023,00178.01,sim,sim,"500.000,00","500.000,00","0,00","454.026,00","454.026,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3287,2023,00179.01,sim,sim,"1.382.000,00","1.382.000,00","0,00","386.445,91","386.445,91","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3288,2023,00334.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3289,2023,00143.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3290,2023,00335.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3291,2023,00121.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3292,2023,00437.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3293,2023,00125.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3294,2023,00239.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3295,2023,00339.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3296,2023,00115.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3297,2023,00059.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3298,2023,00377.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3299,2023,00124.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3300,2023,00420.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3301,2023,00145.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3302,2023,00260.01,sim,sim,"150.000,00","150.000,00","0,00","150.000,00","150.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3303,2023,00137.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3304,2023,00173.01,sim,sim,"150.000,00","150.000,00","0,00","150.000,00","150.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3305,2023,00139.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3306,2023,00386.01,sim,sim,"100.000,00","100.000,00","0,00","100.000,00","100.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3307,2023,00116.01,sim,sim,"300.000,00","300.000,00","0,00","300.000,00","300.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3308,2023,00172.01,sim,sim,"150.000,00","150.000,00","0,00","150.000,00","150.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3309,2023,00195.01,sim,sim,"1.750.000,00","3.500.000,00","1.750.000,00","1.750.000,00","3.500.000,00","1.750.000,00",,2026-09-01,2025-12-16T18:14:28.151388
3310,2023,00385.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3311,2023,00435.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3312,2023,00494.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3313,2023,00162.01,sim,sim,"1.400.000,00","1.400.000,00","0,00","1.399.632,63","1.399.632,63","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3314,2023,00312.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3315,2023,00423.01,sim,sim,"600.000,00","600.000,00","0,00","599.990,00","599.990,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3316,2023,00405.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3317,2023,00332.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3318,2023,00337.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3319,2023,00440.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3320,2023,00475.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3321,2023,00050.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3322,2023,00129.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3323,2023,00107.01,sim,sim,"200.000,00","200.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3324,2023,00313.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3326,2023,00346.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3328,2023,00003.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3329,2023,00024.01,sim,sim,"4.700.000,00","4.700.000,00","0,00","4.699.535,12","4.699.535,12","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3330,2023,00110.01,sim,sim,"1.617.350,00","1.617.350,00","0,00","1.415.360,00","1.415.360,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3331,2023,00012.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3332,2023,00086.01,sim,sim,"4.590.000,00","9.180.000,00","4.590.000,00","4.438.176,98","8.876.353,96","4.438.176,98",,2026-09-01,2025-12-16T18:14:28.151388
3333,2023,00069.01,sim,sim,"4.650.000,00","4.650.000,00","0,00","4.648.833,61","4.648.833,61","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3334,2023,00047.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3335,2023,00128.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3336,2023,00156.01,sim,sim,"2.200.000,00","2.200.000,00","0,00","2.199.976,76","2.199.976,76","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3337,2023,00122.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3338,2023,00203.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3339,2023,00270.01,sim,sim,"4.550.000,00","4.550.000,00","0,00","4.549.074,66","4.549.074,66","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3340,2023,00382.01,sim,sim,"1.750.000,00","1.750.000,00","0,00","1.749.995,00","1.749.995,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3341,2023,00237.01,sim,sim,"5.494.240,00","5.494.240,00","0,00","5.318.160,67","5.318.160,67","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3342,2023,00308.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3343,2023,00227.01,sim,sim,"2.220.000,00","2.220.000,00","0,00","1.894.559,72","1.894.559,72","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3344,2023,00422.01,sim,sim,"2.500.000,00","2.500.000,00","0,00","2.499.999,60","2.499.999,60","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3345,2023,00324.01,sim,sim,"3.380.660,00","3.380.660,00","0,00","2.861.389,53","2.861.389,53","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3346,2023,00328.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3347,2023,00329.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3348,2023,00330.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3349,2023,00331.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3350,2023,00366.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3351,2023,00340.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3352,2023,00370.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3353,2023,00436.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3354,2023,00354.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3355,2023,00358.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3356,2023,00023.01,sim,sim,"5.000.000,00","5.000.000,00","0,00","4.999.696,11","4.999.696,11","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3357,2023,00089.01,sim,sim,"2.250.000,00","2.250.000,00","0,00","2.119.790,87","2.119.790,87","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3358,2023,00048.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3359,2023,00342.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3360,2023,00343.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3361,2023,00344.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3362,2023,00347.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3363,2023,00348.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3364,2023,00364.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3365,2023,00349.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3366,2023,00355.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3367,2023,00359.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3368,2023,00407.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3369,2023,00350.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3370,2023,00428.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3371,2023,00379.01,sim,sim,"2.699.983,00","2.699.983,00","0,00","2.699.982,07","2.699.982,07","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3372,2023,00429.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3373,2023,00430.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3374,2023,00424.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3375,2023,00368.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3376,2023,00426.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3377,2023,00369.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3378,2023,00427.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3379,2023,00001.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3380,2023,00119.01,sim,sim,"2.000.000,00","2.000.000,00","0,00","2.000.000,00","2.000.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3381,2023,00120.01,sim,sim,"1.000.000,00","1.000.000,00","0,00","1.000.000,00","1.000.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3382,2023,00299.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3383,2023,00008.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3384,2023,00082.01,sim,sim,"4.000.000,00","4.000.000,00","0,00","3.885.000,00","3.885.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3385,2023,00083.01,sim,sim,"700.000,00","700.000,00","0,00","700.000,00","700.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3386,2023,00067.01,sim,sim,"460.000,00","460.000,00","0,00","460.000,00","460.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3387,2023,00062.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3388,2023,00108.01,sim,sim,"2.300.000,00","2.300.000,00","0,00","2.300.000,00","2.300.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3389,2023,00109.01,sim,sim,"3.000.000,00","3.000.000,00","0,00","2.700.000,00","2.700.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3390,2023,00157.01,sim,sim,"50.000,00","100.000,00","50.000,00","50.000,00","100.000,00","50.000,00",,2026-09-01,2025-12-16T18:14:28.151388
3391,2023,00380.01,sim,sim,"2.167.350,00","2.167.350,00","0,00","2.167.350,00","2.167.350,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3392,2023,00205.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3393,2023,00267.01,sim,sim,"4.109.850,00","4.109.850,00","0,00","3.957.000,00","3.957.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3394,2023,00268.01,sim,sim,"700.000,00","700.000,00","0,00","700.000,00","700.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3395,2023,00186.01,sim,sim,"7.188.000,00","7.188.000,00","0,00","6.417.000,00","6.417.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3396,2023,00240.01,sim,sim,"5.350.000,00","5.350.000,00","0,00","5.325.000,00","5.325.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3397,2023,00212.01,sim,sim,"8.367.350,00","8.367.350,00","0,00","8.367.350,00","8.367.350,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3398,2023,00305.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3399,2023,00433.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
3400,2023,00409.01,sim,sim,"1.300.000,00","1.300.000,00","0,00","1.300.000,00","1.300.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
