fonte,entidade,origem_arquivo,origem_registro,campo_original,campo_normalizado,tipo_original,rotulo_original,descricao_original,origem_conjunto,descricao_do_conjunto_original,modulo,publicado_em
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].textoIdentificacao,[].textoidentificacao,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoConferencia,[].tipoconferencia,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento,[].tipodocumento,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.aplicabilidade,[].tipodocumento.aplicabilidade,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas,[].tipodocumento.assinaturas,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas[].idTipoDocumento,[].tipodocumento.assinaturas[].idtipodocumento,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas[].quantidade,[].tipodocumento.assinaturas[].quantidade,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas[].tipoAssinatura,[].tipodocumento.assinaturas[].tipoassinatura,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.blocoParlamentar,[].tipodocumento.blocoparlamentar,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.consultaExterna,[].tipodocumento.consultaexterna,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.controleAutoria,[].tipodocumento.controleautoria,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.controleStatus,[].tipodocumento.controlestatus,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.descricao,[].tipodocumento.descricao,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.excluido,[].tipodocumento.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.id,[].tipodocumento.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.idModelo,[].tipodocumento.idmodelo,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.inicialProposicao,[].tipodocumento.inicialproposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.nome,[].tipodocumento.nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.ordenacao,[].tipodocumento.ordenacao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.situacao,[].tipodocumento.situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.textoIdentificacao,[].tipodocumento.textoidentificacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.tipoEmenda,[].tipodocumento.tipoemenda,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.tipoMensagemExecutivo,[].tipodocumento.tipomensagemexecutivo,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.tipoNumeracao,[].tipodocumento.tiponumeracao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.unidades,[].tipodocumento.unidades,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].validoDesde,[].validodesde,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas/tipo-documento-options,data/raw/probe-urgencia/77dbd73460db0b7c.json,[].value,[].value,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content,content,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].ano,content[].ano,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].autores,content[].autores,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].autoria,content[].autoria,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].dataAcesso,content[].dataacesso,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].dataLeitura,content[].dataleitura,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].dataLimite,content[].datalimite,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].descricaoProposicao,content[].descricaoproposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].ementa,content[].ementa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].etapa,content[].etapa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].habilitadoOnline,content[].habilitadoonline,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].id,content[].id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idAutoria,content[].idautoria,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idRelator,content[].idrelator,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idTipoProposicao,content[].idtipoproposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idUnidade,content[].idunidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idUsuarioAtribuido,content[].idusuarioatribuido,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idUsuarioDisponibilizado,content[].idusuariodisponibilizado,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idsMarcadores,content[].idsmarcadores,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].parecer,content[].parecer,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].pesquisa,content[].pesquisa,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].proposicaoBlacklist,content[].proposicaoblacklist,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].regiaoAdministrativaNome,content[].regiaoadministrativanome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].sessaoVirtual,content[].sessaovirtual,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].siglaNumero,content[].siglanumero,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].siglaNumeroAno,content[].siglanumeroano,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].situacaoProposicao,content[].situacaoproposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].somenteNaoLidas,content[].somentenaolidas,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].temaId,content[].temaid,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].temaNome,content[].temanome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].tipoNumero,content[].tiponumero,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].tipoProposicao,content[].tipoproposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,detail,detail,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,distribuicao,distribuicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,empty,empty,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/tipo-emenda/options,data/raw/probe-urgencia/7aea894d359b4736.json,error,error,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,first,first,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico,historico,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].acao,historico[].acao,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].dataHistorico,historico[].datahistorico,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].descricao,historico[].descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].id,historico[].id,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].idProposicao,historico[].idproposicao,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].idUnidade,historico[].idunidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].ipUsuario,historico[].ipusuario,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].loginRede,historico[].loginrede,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].mostrarAndamento,historico[].mostrarandamento,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].mostrarHistorico,historico[].mostrarhistorico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].nomeUnidade,historico[].nomeunidade,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].proposicao,historico[].proposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].sigla,historico[].sigla,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,idsUnidadesDisponibilizadas,idsunidadesdisponibilizadas,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,idsUnidadesDisponibilizadas[],idsunidadesdisponibilizadas[],number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,last,last,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,message,message,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,number,number,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,numberOfElements,numberofelements,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable,pageable,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.offset,pageable.offset,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.pageNumber,pageable.pagenumber,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.pageSize,pageable.pagesize,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.paged,pageable.paged,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort,pageable.sort,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort.empty,pageable.sort.empty,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort.sorted,pageable.sort.sorted,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort.unsorted,pageable.sort.unsorted,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.unpaged,pageable.unpaged,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,path,path,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao,proposicao,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores,proposicao.autores,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autoresStr,proposicao.autoresstr,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].email,proposicao.autores[].email,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].historico,proposicao.autores[].historico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].id,proposicao.autores[].id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].idDocumentoProposicao,proposicao.autores[].iddocumentoproposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].matricula,proposicao.autores[].matricula,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].nome,proposicao.autores[].nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].partidoPoliticoId,proposicao.autores[].partidopoliticoid,null,n/d,n/d,n/d,n/d,n/d,não publicado
